#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0010467	Gene expression	24	1743	0.73	1.65e-10	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041774,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000104732,10090.ENSMUSP00000124317	Pparg,Elf3,Taf7l,Gata2,Rela,Smarca4,Smad3,Eomes,Gata6,Ercc6,Ep300,Egr1,Hsf1,Ttf2,Jund,Cebpa,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Maf,Tbp
GO:0030099	Myeloid cell differentiation	12	247	1.28	2.13e-10	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000034707,10090.ENSMUSP00000064366,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711	Pparg,Gata2,Myb,Runx1,Smarca4,Klf1,Ep300,Ncor1,Cebpa,Gata3,Tcf3,Jun
GO:0071310	Cellular response to organic substance	25	1987	0.69	3.24e-10	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Klf5,Nanog,Myb,Runx1,Rela,Atf3,Smad3,Gata6,Rarg,Ep300,Egr1,Cebpb,Hsf1,Jund,Cebpa,Kat2a,E2f1,Gata3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0002009	Morphogenesis of an epithelium	15	520	1.06	3.51e-10	10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Runx1,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Rarg,Tcf21,Kdm6a,Sox2,Kat2a,Gata3,Klf4,Trp63
GO:0033993	Response to lipid	18	872	0.91	3.70e-10	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Nanog,Gata2,Runx1,Rela,Foxa1,Rarg,Ep300,Cebpb,Hsf1,Jund,Sox2,E2f1,Tcf3,Jun,Klf4,Zmiz1,Smad2
GO:0009719	Response to endogenous stimulus	21	1370	0.78	9.26e-10	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Klf5,Nanog,Runx1,Rela,Smad3,Gata6,Rarg,Ep300,Egr1,Cebpb,Hsf1,Jund,Kat2a,E2f1,Gata3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0008285	Negative regulation of cell population proliferation	16	680	0.97	1.13e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000005841,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000130115	Pparg,Ctcf,Gata2,Runx1,Smad3,Kdm2b,Rarg,Cebpb,Hsf1,Cebpa,Sox2,E2f1,Gata3,Jun,Klf4,Smad2
GO:0048468	Cell development	23	1730	0.72	1.13e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000009740,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000104732,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237	Pparg,Klf5,Taf7l,E2f4,Gata2,Runx1,Tfap2c,Smarca4,Smad3,Foxa1,Rarg,Klf1,Ercc6,Ep300,Jund,Cebpa,Gata3,Tcf3,Jun,Maf,Runx2,Trp63,Sox3
GO:0034645	Cellular macromolecule biosynthetic process	20	1233	0.81	1.22e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000009740,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000076208,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000124317	Pparg,Elf3,Taf7l,Gata2,Rela,Smarca4,Smad3,Gata6,Nucks1,Ercc6,Egr1,Hsf1,Ttf2,Jund,Cebpa,E2f1,Tcf3,Jun,Klf4,Tbp
GO:0009966	Regulation of signal transduction	28	2767	0.6	1.43e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Nanog,Gata2,Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Tcf21,Nucks1,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Clock,Sox2,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Zmiz1,Smad2
GO:0007399	Nervous system development	26	2358	0.64	1.74e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069850,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237	Pparg,Gata2,Runx1,Rela,Tfap2c,Smarca4,Eomes,Kdm2b,Foxa1,Rarg,Kdm6a,Ercc6,Ep300,Ncor1,Cebpb,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Sox3
GO:0008284	Positive regulation of cell population proliferation	18	964	0.87	1.77e-09	10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863	Klf5,Nanog,Gata2,Rela,Atf3,Smarca4,Gata6,Rarg,Ncor1,Egr1,Hsf1,Sox2,E2f1,Tcf3,Jun,Runx2,Trp63,Zmiz1
GO:0070848	Response to growth factor	14	485	1.06	1.90e-09	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000069616,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Runx1,Rela,Smad3,Gata6,Egr1,Sox2,Kat2a,E2f1,Gata3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0048562	Embryonic organ morphogenesis	12	327	1.16	4.39e-09	10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000109202,10090.ENSMUSP00000130115	Gata2,Smarca4,Smad3,Eomes,Kdm2b,Rarg,Tcf21,Kdm6a,Sox2,Gata3,Runx2,Smad2
GO:0048583	Regulation of response to stimulus	31	3651	0.52	4.88e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Nanog,Gata2,Myb,Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Tcf21,Nucks1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Cebpa,Sox2,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Zmiz1,Smad2
GO:0043067	Regulation of programmed cell death	21	1510	0.74	5.09e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000110965	Pparg,Gata2,Rela,Atf3,Smarca4,Smad3,Kdm2b,Foxa1,Gata6,Rarg,Ep300,Egr1,Cebpb,Hsf1,Sox2,E2f1,Gata3,Jun,Klf4,Mecom,Trp63
GO:0010646	Regulation of cell communication	29	3215	0.55	7.61e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Nanog,Gata2,Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Tcf21,Nucks1,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Clock,Sox2,Kat2a,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Zmiz1,Smad2
GO:0042221	Response to chemical	31	3720	0.52	7.76e-09	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Klf5,Nanog,Gata2,Myb,Runx1,Rela,Atf3,Smad3,Foxa1,Gata6,Rarg,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0070887	Cellular response to chemical stimulus	26	2535	0.61	8.11e-09	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Klf5,Nanog,Myb,Runx1,Rela,Atf3,Smad3,Gata6,Rarg,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Jund,Cebpa,Kat2a,E2f1,Gata3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0023051	Regulation of signaling	29	3227	0.55	8.14e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000012540,10090.ENSMUSP00000015197,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000062576,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Nanog,Gata2,Runx1,Rela,Atf3,Smarca4,Smad3,Foxa1,Gata6,Tcf21,Nucks1,Ercc6,Ep300,Ncor1,Egr1,Hsf1,Clock,Sox2,Kat2a,Gata3,Tcf3,Jun,Klf4,Mecom,Runx2,Trp63,Zmiz1,Smad2
GO:0014070	Response to organic cyclic compound	17	930	0.86	9.48e-09	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000099407,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Pparg,Klf5,Nanog,Rela,Foxa1,Rarg,Ep300,Egr1,Cebpb,Hsf1,Jund,Cebpa,Kat2a,Jun,Klf4,Zmiz1,Smad2
GO:0072359	Circulatory system development	17	936	0.85	1.04e-08	10090.ENSMUSP00000005279,10090.ENSMUSP00000008542,10090.ENSMUSP00000015197,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000041774,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103905,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf5,Elk3,Gata2,Smarca4,Smad3,Eomes,Gata6,Tcf21,Kdm6a,Ep300,Egr1,Kat2a,Gata3,Jun,Mecom,Zmiz1,Smad2
GO:0048589	Developmental growth	13	458	1.05	1.24e-08	10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000048838,10090.ENSMUSP00000061539,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000099407,10090.ENSMUSP00000100041,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf5,Nanog,Tfap2c,Smarca4,Smad3,Rarg,Kdm6a,Ercc6,Ep300,Kat2a,Gata3,Zmiz1,Smad2
GO:0002521	Leukocyte differentiation	12	362	1.12	1.25e-08	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000035020,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000096129,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000109202	Pparg,Gata2,Myb,Eomes,Ep300,Ncor1,Egr1,Cebpa,Gata3,Tcf3,Jun,Runx2
GO:0071363	Cellular response to growth factor stimulus	13	459	1.05	1.26e-08	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000069616,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000109202,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Runx1,Rela,Smad3,Gata6,Egr1,Kat2a,E2f1,Gata3,Jun,Klf4,Runx2,Zmiz1,Smad2
GO:0045598	Regulation of fat cell differentiation	9	142	1.4	1.37e-08	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000015197,10090.ENSMUSP00000034973,10090.ENSMUSP00000069850,10090.ENSMUSP00000096129,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000103905	Pparg,Klf5,Gata2,Smad3,Cebpb,Cebpa,E2f1,Gata3,Mecom
GO:0042981	Regulation of apoptotic process	20	1486	0.72	2.75e-08	10090.ENSMUSP00000000450,10090.ENSMUSP00000015197,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000110965	Pparg,Gata2,Rela,Atf3,Smarca4,Smad3,Kdm2b,Foxa1,Gata6,Rarg,Ep300,Egr1,Cebpb,Hsf1,Sox2,E2f1,Gata3,Jun,Klf4,Trp63
GO:0001889	Liver development	9	155	1.36	2.79e-08	10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000041774,10090.ENSMUSP00000064366,10090.ENSMUSP00000069850,10090.ENSMUSP00000096129,10090.ENSMUSP00000102711	Runx1,Rela,Smarca4,Smad3,Gata6,Klf1,Cebpb,Cebpa,Jun
GO:0009987	Cellular process	54	13330	0.2	3.75e-08	10090.ENSMUSP00000000080,10090.ENSMUSP00000000450,10090.ENSMUSP00000003135,10090.ENSMUSP00000005279,10090.ENSMUSP00000005841,10090.ENSMUSP00000008542,10090.ENSMUSP00000009740,10090.ENSMUSP00000012540,10090.ENSMUSP00000015003,10090.ENSMUSP00000015197,10090.ENSMUSP00000020158,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000027941,10090.ENSMUSP00000030391,10090.ENSMUSP00000034707,10090.ENSMUSP00000034973,10090.ENSMUSP00000035020,10090.ENSMUSP00000038229,10090.ENSMUSP00000041118,10090.ENSMUSP00000041774,10090.ENSMUSP00000048838,10090.ENSMUSP00000053178,10090.ENSMUSP00000061539,10090.ENSMUSP00000062576,10090.ENSMUSP00000064366,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000068974,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000074656,10090.ENSMUSP00000076208,10090.ENSMUSP00000088717,10090.ENSMUSP00000092901,10090.ENSMUSP00000096129,10090.ENSMUSP00000096755,10090.ENSMUSP00000099407,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000103905,10090.ENSMUSP00000104732,10090.ENSMUSP00000107677,10090.ENSMUSP00000109202,10090.ENSMUSP00000110965,10090.ENSMUSP00000115237,10090.ENSMUSP00000116205,10090.ENSMUSP00000124317,10090.ENSMUSP00000124863,10090.ENSMUSP00000130115	Klf6,Pparg,Elf3,Klf5,Ctcf,Elk3,Taf7l,Nanog,E2f4,Gata2,Myb,Runx1,Rela,Atf3,Tfap2c,Smarca4,Smad3,Eomes,Kdm2b,Foxa1,Gata6,Rarg,Tcf21,Kdm6a,Nucks1,Klf1,Ercc6,Ep300,Ncor1,Egr1,Cebpb,Hsf1,Clock,Ttf2,Sry,Jund,Cebpa,Sox2,Kat2a,E2f1,Gata3,Tcf3,Jun,Klf4,Mecom,Maf,Zfp281,Runx2,Trp63,Sox3,Stag1,Tbp,Zmiz1,Smad2
GO:1901700	Response to oxygen-containing compound	20	1585	0.7	8.17e-08	10090.ENSMUSP00000000450,10090.ENSMUSP00000005279,10090.ENSMUSP00000012540,10090.ENSMUSP00000023673,10090.ENSMUSP00000025867,10090.ENSMUSP00000041118,10090.ENSMUSP00000048838,10090.ENSMUSP00000066256,10090.ENSMUSP00000066789,10090.ENSMUSP00000069616,10090.ENSMUSP00000069850,10090.ENSMUSP00000072617,10090.ENSMUSP00000092901,10090.ENSMUSP00000096755,10090.ENSMUSP00000099434,10090.ENSMUSP00000100041,10090.ENSMUSP00000100979,10090.ENSMUSP00000102711,10090.ENSMUSP00000103245,10090.ENSMUSP00000130115	Pparg,Klf5,Nanog,Runx1,Rela,Foxa1,Rarg,Ercc6,Ep300,Egr1,Cebpb,Hsf1,Jund,Sox2,E2f1,Gata3,Tcf3,Jun,Klf4,Smad2
